160 177.245 384.621 273.376 35.8253
161 179.015 388.525 272.843 36.1291
162 179.157 386.384 272.128 35.6781
163 174.944 376.856 272.167 35.5038
164 177.771 374.581 272.527 35.6997
165 178.265 380.787 272.595 35.7897
166 176.844 384.082 273.066 36.1653
167 179.456 382.215 272.919 35.908
168 174.943 386.864 272.763 35.678
169 176.967 385.623 273.362 35.7964
170 178.131 379.048 273.521 35.3486
171 180.182 379.678 274.038 35.2793
172 182.832 379.739 275.25 35.0516
173 180.831 380.628 275.417 35.3794
174 183.328 391.232 276.274 35.5349
175 181.387 380.77 276.238 35.7991
176 181.099 390.166 275.948 35.914
177 175.658 385.972 274.289 36.2985
178 173.755 383.55 274.721 35.8274
179 180.643 390.693 274.584 35.9139
180 180.79 385.328 274.198 35.8405
181 178.821 387.206 274.467 35.4539
182 184.702 387.965 274.703 35.2891
183 183.52 387.262 275.253 35.4222
184 180.671 388.482 275.892 35.2982
185 176.447 391.181 275.96 35.8514
186 178.781 387.852 276.072 36.0263
187 179.091 385.074 275.717 36.2792
188 178.799 380.951 275.148 35.5169
189 177.461 393.064 274.996 35.8729
190 179.346 385.08 275.168 35.9767
191 179.921 390.736 275.013 36.0222
192 180.072 379.898 274.215 35.3269
193 177.243 391.349 274.342 35.9939
194 176.888 377.151 273.618 35.0348
195 178.825 386.448 274.675 35.4503
196 178.697 378.043 274.689 35.4092
197 179.134 384.203 275.192 35.4268
198 180.527 383.088 274.876 35.8095
199 178.019 383.667 274.866 35.2529
200 179.446 386.405 275.255 36.0582
201 178.415 387.552 275.45 35.9884
202 182.312 389.081 275.423 35.6314
203 179.952 382.572 275.494 35.9523
204 178.114 387.957 275.001 36.0828
205 179.255 386.676 274.828 36.3758
206 178.651 384.24 274.592 36.1604
207 176.216 388.241 274.635 35.9202
208 178.663 379.875 274.168 35.2641
209 178.439 384.593 274.226 35.7459
210 178.107 387.022 273.944 35.7059
211 177.113 388.424 273.814 35.9859
212 178.075 386.471 273.83 36.1013
213 176.153 384.804 273.118 35.9168
214 174.352 382.879 273.143 36.1319
215 173.122 384.425 272.844 36.1953
216 178.331 386.644 272.015 36.1282
217 175.719 382.456 272.432 36.0566
218 176.847 382.325 272.441 35.9964
219 175.913 384.456 272.417 35.9437
220 175.829 379.26 271.8 35.4527
221 177.897 379.869 272.878 36.0829
222 180.443 387.624 273.803 35.6842
223 180.851 393.042 273.415 35.3824
224 180.295 382.484 273.547 35.4135
225 175.087 384.895 273.56 35.1223
226 177.496 390.212 273.093 35.7577
227 171.615 380.134 273.138 36.1688
228 174.197 383.387 272.051 36.3217
229 179.901 377.824 271.319 35.7775
230 179.315 376.462 270.74 35.9436
231 178.307 389.512 270.677 35.6709
232 175.776 374.967 270.873 35.1623
233 176.196 377.168 270.479 35.1666
234 174.044 376.4 270.82 35.3467
235 174.978 378.787 271.608 35.5749
236 175.199 377.238 271.628 35.8492
237 175.049 382.932 271.333 36.4882
238 174.228 384.233 270.87 36.348
239 173.05 382.801 270.188 36.3413
240 173.266 381.788 270.076 36.3089
241 172.654 383.56 269.938 36.304
242 173.375 386.555 269.858 35.7835
243 174.995 382.165 270.413 35.7291
244 174.739 378.712 269.994 34.9826
245 176.258 377.692 270.176 35.7169
246 178.02 380.557 270.439 35.3564
247 176.851 378.837 270.648 35.988
248 177.655 380.217 270.688 35.8934
249 174.979 381.9 271.215 35.8426
250 178.116 382.257 271.249 35.5007
251 178.274 378.522 271.517 35.424
252 176.465 384.499 271.037 35.8087
253 175.785 381.91 271.229 35.9553
254 175.59 388.032 270.819 36.2516
255 175.25 389.503 270.837 35.7658
256 177.132 383.24 270.859 35.3651
257 175.109 384.98 270.703 35.3286
258 176.687 385.405 271.173 36.1137
259 175.613 378.979 270.778 36.3009
260 178.262 378.879 270.649 35.4057
261 179.944 377.765 270.309 35.0327
262 175.57 378.814 270.53 35.4959
263 171.45 379.962 270.207 35.8708
264 175.304 381.825 270.123 36.0989
265 177.487 375.881 269.74 36.026
266 177.166 382.062 269.614 35.449
267 175.553 380.347 269.781 35.397
268 173.072 380.647 270.177 35.3127
269 178.562 382.931 270.637 35.5994
270 178.407 379.289 270.59 35.4595
271 175.708 388.34 270.458 35.8663
272 174.368 388.04 270.656 36.1908
273 175.839 386.321 271.073 36.2935
274 175.046 386.091 270.713 35.7719
275 176.883 380.672 270.614 35.1142
276 176.924 378.881 271.556 35.2018
277 174.477 387.39 271.535 35.5034
278 175.74 379.128 271.615 35.4696
279 177.023 382.272 272.431 35.8899
280 177.33 383.462 271.875 35.4787
281 173.819 383.754 271.748 35.8819
282 176.776 381.5 272.473 36.0202
283 175.482 383.114 272.068 35.9936
284 173.087 383.673 271.779 36.0991
285 173.474 382.832 271.402 35.9061
286 175.847 388.008 271.019 35.9721
287 170.395 387.629 270.943 36.6249
288 171.542 380.647 270.59 36.3726
289 176.45 383.784 269.881 36.3083
290 175.149 377.094 269.947 36.6856
291 171.593 381.038 270.13 36.2976
292 176.412 377.502 270.263 36.1948
293 174.682 383.127 269.65 36.0835
294 173.288 379.714 269.61 35.9611
295 172.099 377.571 268.636 35.9155
296 172.725 380.385 268.01 36.0748
297 172.156 380.927 268.439 36.287
298 173.609 378.427 268.183 36.3589
299 175.16 383.167 268.926 36.2763
300 175.64 383.87 268.656 36.3348
301 172.541 375.561 268.388 35.6856
302 173.813 380.107 268.67 35.8421
303 170.465 379.296 267.822 35.7111
304 171.631 379.38 267.88 35.6973
305 175.295 381.543 268.573 35.6898
306 176.178 379.631 268.838 35.1889
307 179.905 376.772 269.322 35.0538
308 179.928 380.636 269.799 35.1755
309 179.561 377.37 269.813 35.6216
310 171.667 383.27 269.752 36.0523
311 175.999 378.218 269.518 35.7166
312 177.71 381.006 269.546 35.2458
313 170.45 383.077 269.579 35.9815
314 170.965 384.25 268.95 36.129
315 170.211 386.629 269.493 36.2827
316 172.15 384.266 269.574 36.3886
317 174.332 380.769 269.296 35.6944
318 172.031 385.322 269.504 36.2179
319 172.986 384.206 269.247 36.1342
320 170.187 378.706 269.349 36.3786
321 170.311 376.165 269.011 36.4099
322 175.987 379.315 268.486 36.3805
323 171.418 378.786 267.987 36.2731
324 171.254 379.671 268.076 36.0862
325 172.712 381.889 267.765 36.1116
326 171.492 389.203 267.366 36.5993
327 174.733 377.45 266.772 35.5555
328 169.237 378.036 266.578 35.533
329 172.205 377.604 265.711 35.7192
330 170.5 381.728 266.199 35.9178
331 170.763 374.936 265.879 35.7544
332 171.865 376.574 266.546 35.5456
333 173.93 381.123 266.85 35.7746
334 169.253 374.226 266.562 35.6067
335 172.128 375.717 267.076 35.4289
336 170.52 375.624 267.052 35.2671
337 165.029 373.954 267.156 35.9003
338 165.335 379.781 267.081 36.0138
339 169.554 375.065 266.647 36.1694
340 173.727 377.642 266.661 36.1191
341 171.292 379.202 266.61 36.3854
342 171.103 380.847 266.007 36.3864
343 170.188 377.123 265.665 35.8547
344 171.085 378.389 266.056 36.0332
345 172.364 374.549 265.517 35.5504
346 173.344 376.784 265.664 35.6654
347 171.804 378.259 265.896 35.9368
348 171.847 372.992 265.291 35.4621
349 171.394 370.548 265.38 35.6362
350 170.341 375.043 264.781 35.784
351 170.64 373.385 264.425 35.5189
352 172.573 377.992 264.484 35.474
353 172.159 371.543 264.128 35.1634
354 171.684 378.203 264.272 35.3784
355 173.467 379.104 264.555 35.1562
356 172.118 374.484 265.722 35.5762
357 171.244 379.557 266.327 35.5985
358 170.289 374.286 265.786 35.3666
359 170.097 380.762 266.389 35.5328
360 169.349 382.643 267.224 35.4653
361 169.455 376.368 267.401 35.3926
362 170.429 377.898 268.154 35.8995
363 166.909 375.865 268.038 36.2126
364 168.156 372.824 267.075 36.0766
365 171.231 378.574 265.931 35.794
366 170.808 385.599 265.729 36.0477
367 168.996 377.211 265.595 36.0089
368 167.397 374.762 264.969 36.0629
369 169.695 376.875 263.818 36.244
370 170.501 376.418 263.115 35.2623
371 168.271 379.206 264.21 35.1862
372 169.982 377.443 264.331 35.6501
373 167.874 370.118 263.721 34.6867
374 171.609 378.5 263.522 35.3769
375 171.177 374.631 263.693 35.3755
376 168.836 376.093 264.053 35.467
377 170.616 375.467 264.536 35.6077
378 171.211 375.324 264.59 34.7959
379 172.091 371.197 265.128 35.0931
380 175.894 375.674 266.635 35.7157
381 175.172 376.964 266.707 35.8966
382 173.216 377.439 267.271 35.3232
383 169.643 378.093 267.413 35.7801
384 171.746 375.282 267.336 35.7439
385 167.648 381.452 267.862 36.0594
386 169.851 384.748 268.182 35.6114
387 176.375 378.95 268.148 35.7798
388 174.551 377.603 268.013 35.7043
389 173.346 383.013 267.589 35.7842
390 174.005 377.95 267.563 35.6095
391 174.319 379.506 268.276 35.7112
392 170.322 384.266 268.08 35.9974
393 172.198 379.589 268.249 35.8702
394 173.507 377.014 267.743 36.0817
395 170.988 385.006 267.554 35.8242
396 169.278 376.482 267.342 35.419
397 170.918 373.761 267.181 35.7444
398 172.534 381.251 266.859 35.8412
399 176.284 379.8 266.36 35.7969
400 175.554 381.503 267.232 36.3804
401 175.336 377.164 266.647 35.7209
402 169.933 381.396 266.651 35.4369
403 177.825 383.116 267.076 35.6386
404 173.507 383.736 267.119 36.1464
405 169.179 383.153 266.499 35.9622
406 168.172 372.3 266.881 36.0803
407 171.186 378.715 267.406 36.4209
408 169.664 376.589 266.799 35.8476
409 167.777 377.935 266.257 36.0008
410 167.244 375.729 266.122 35.913
411 168.281 385.341 266.145 36.3284
412 170.941 376.759 266.179 35.3622
413 169.887 376.7 266.783 35.5549
414 169.813 374.179 266.724 35.7565
415 170.117 382.579 267.021 35.5662
416 165.885 380.36 267.186 35.9637
417 167.368 377.891 267.294 36.4123
418 172.979 378.518 266.056 36.0016
419 170.108 375.994 266.577 35.8452
420 168.769 377.846 267.172 35.8482
421 169.824 387.035 267.343 36.0932
422 170.653 379.145 267.523 36.095
423 171.346 370.891 267.268 35.3673
424 170.658 383.397 268.155 35.7917
425 173.025 374.498 268.262 35.9634
426 172.268 380.188 268.147 36.357
427 171.407 385.296 267.604 36.1898
428 169.61 376.816 267.248 36.0424
429 170.338 374.847 267.595 35.6795
430 171.464 376.218 267.472 35.3379
431 172.03 376.19 268.353 36.0935
432 171.225 379.226 267.601 35.9414
433 174.988 376 267.947 35.3868
434 173.206 377.526 268.336 35.4343
435 170.537 379.598 268.652 35.9968
436 172.277 380.12 268.001 35.8484
437 168.966 378.81 267.05 35.5866
438 170.914 374.949 266.768 35.7436
439 172.797 377.056 266.937 35.7751
440 172.586 373.51 267.815 35.6455
441 176.055 380.244 267.369 36.3623
442 172.851 384.509 267.253 35.9025
443 170.286 379.04 266.899 35.3974
444 172.152 371.035 266.221 35.4877
445 168.456 370.021 265.89 35.5082
446 174.513 381.524 266.202 35.7698
447 169.405 376.658 265.245 35.5016
448 167.021 378.426 265.363 35.5307
449 171.003 386.099 264.828 35.3464
450 171.151 374.283 264.58 35.1343
451 171.066 378.087 265.206 35.9912
452 171.867 369.412 265.158 35.4291
453 171.396 376.488 265.094 35.9751
454 173.017 377.963 265.429 36.2708
455 174.499 376.336 264.538 35.5419
456 167.12 372.597 264.101 35.283
457 169.688 372.567 264.178 35.0064
458 169.367 369.284 264.367 35.2807
459 167.319 377.374 265.286 36.0838
460 168.447 374.749 265.503 35.8974
461 162.793 381.773 265.091 36.3734
462 169.376 379.351 264.971 35.6603
463 168.489 373.873 264.702 35.7967
464 171.598 375.382 264.923 36.1219
465 170.997 379.784 264.664 36.1497
466 167.584 376.633 264.967 36.0966
467 166.296 376.761 264.5 36.0595
468 167.059 380.417 264.089 35.951
469 169.712 378.452 264.626 35.4193
470 173.567 370.018 264.957 35.3024
471 174.434 376.192 265.008 35.3912
472 171.842 376.753 265.884 35.2241
473 173.07 374.811 266.706 35.7231
474 170.877 375.402 267.138 35.6903
475 171.581 380.762 267.559 36.5827
476 172.516 377.949 267.444 36.3357
477 172.386 380.919 266.861 35.9268
478 175.227 384.801 266.97 35.7452
479 175.122 377.229 267.012 35.4272
480 175.086 376.678 267.648 36.151
481 171.84 376.867 267.17 35.6226
482 170.847 370.211 267.722 35.438
483 173.707 382.517 268.074 35.6593
484 170.006 380.094 268.216 36.0978
485 172.414 374.303 267.959 36.0094
486 171.985 386.108 268.869 36.3695
487 175.119 377.987 268.773 35.8095
488 176.388 383.734 269.308 35.9371
489 174.636 380.227 269.407 35.8759
490 172.583 377.647 269.288 35.383
491 173.107 379.613 268.819 36.0732
492 171.747 381.003 268.805 35.7421
493 174.635 377.748 269.232 35.3791
494 176.252 377.417 269.741 35.3014
495 177.738 380.49 270.686 35.6382
496 178.167 385.07 270.903 36.6069
497 175.595 381.587 270.449 35.6536
498 177.047 381.907 270.779 35.8553
499 171.172 381.916 270.666 35.9111
500 170.025 372.553 270.242 35.7753
501 172.476 380.787 270.267 36.2898
502 169.504 378.647 269.62 36.1111
503 169.271 377.36 269.81 35.7966
504 174.166 383.537 269.401 35.9464
505 172.363 385.64 269.531 36.1569
506 172.06 372.1 268.859 35.3049
507 173.489 378.542 268.829 35.4
508 175.039 374.677 269.313 35.1165
509 174.624 383.407 270.143 35.3562
510 172.734 374.24 270.402 35.5542
511 177.212 383.08 270.651 35.792
512 173.27 379.852 270.394 35.7103
513 175.27 380.487 270.703 35.9523
514 171.925 381.151 270.904 35.5322
515 178.322 384.39 270.994 35.6403
516 178.614 380.814 270.332 35.4667
517 174.121 381.285 269.763 36.0012
518 174.866 380.209 270.351 35.8629
519 176.723 386.435 270.816 35.9977
520 174.877 378.135 271.056 35.797
521 170.592 384.086 271.103 35.8495
522 176.137 380.131 271.443 35.6307
523 174.769 383.968 271.695 35.848
524 176.843 383.2 271.109 35.7955
525 175.481 387.395 271.036 35.8551
526 174.277 380.453 270.652 35.8952
527 173.726 376.314 269.943 35.4733
528 172.833 380.948 270.368 35.6657
529 176.371 377.806 270.093 35.7101
530 172.526 380.211 270.412 35.8962
531 175.354 383.747 270.358 36.0695
532 173.289 387.226 270.086 36.3877
533 174.174 381.316 270.664 35.8817
534 171.762 388.041 269.914 36.3379
535 175.073 379.023 269.048 36.2186
536 171.245 372.313 268.288 36.1676
537 168.339 376.979 267.84 36.2824
538 168.737 381.611 267.689 36.1418
539 170.712 378.885 267.543 36.159
540 167.72 377.303 266.728 36.0414
541 166.674 375.823 266.917 36.3749
542 166.605 373.15 266.507 35.9591
543 166.264 371.614 266.155 36.1845
544 167.731 373.976 265.707 35.7823
545 168.865 374.984 264.813 35.7179
546 165.014 379.171 264.302 35.7951
547 166.618 374.362 264.43 35.9102
548 162.87 376.523 264.223 35.7946
549 166.593 374.626 264.418 36.1948
550 168.681 370.085 264.025 36.0875
551 164.161 381.92 263.405 36.4964
552 164.736 377.215 263.352 36.4275
553 166.118 375.496 262.817 36.5859
554 167.03 380.375 262.923 35.9541
555 167.018 368.992 262.402 35.7717
556 167.579 372.921 262.905 35.5524
557 165.26 367.105 263.052 35.6411
558 164.603 379.378 263.146 36.3344
559 171.003 374.498 262.261 35.2666
560 169.148 375.929 262.961 35.5891
561 167.535 375.225 263.342 35.9452
562 171.572 371.915 263.47 35.5265
563 169.779 374.738 264.025 35.7354
564 170.693 376.267 264.574 35.6952
565 170.091 372.064 264.923 35.5722
566 169.495 380.29 264.937 36.6923
567 165.559 378.794 265.119 36.8303
568 167.775 377.258 265.278 36.076
569 170.826 376.359 265.353 35.4132
570 171.335 383.955 265.599 35.7973
571 169.722 379.669 265.356 35.9846
572 168.152 376.395 265.602 36.0792
573 172.952 378.736 266.013 35.9079
574 172.994 382.675 266.574 35.9773
575 175.59 377.781 265.905 35.9877
576 176.134 374.673 265.631 35.9177
577 171.991 376.049 266.251 36.1978
578 171.85 379.819 266.901 36.3527
579 170.371 376.983 266.48 36.2162
580 168.179 378.293 266.194 36.1737
581 168.372 383.828 266.35 36.472
582 172.248 376.377 266.65 35.6351
583 173.985 376.491 267.505 35.8184
584 170.54 377.238 266.999 35.4002
585 173.279 374.905 267.623 35.2321
586 175.142 384.844 268.69 36.0063
587 173.921 378.874 268.49 35.6636
588 174.821 380.378 268.405 35.6399
589 173.659 384.122 268.761 35.9748
590 169.725 381.624 268.498 35.7107
591 174.032 378.442 268.632 35.3422
592 176.938 375.323 268.586 35.3425
593 176.691 376.237 268.417 35.1897
594 176.917 378.008 268.852 35.8051
595 173.335 380.771 268.425 35.4097
596 173.511 386.471 268.834 35.6549
597 171.138 379.227 267.937 35.744
598 173.09 376.023 268.274 35.8753
599 171.315 381.591 267.932 35.7237
600 173.976 382.377 268.433 35.4479
601 174.19 373.274 268.753 35.7072
602 172.15 376.195 268.788 36.2339
603 171.439 375.779 268.516 36.2489
604 172.516 379.675 268.141 36.4433
605 171.465 374.471 268.777 35.8279
606 170.88 375.484 268.443 35.3919
607 174.664 378.186 268.849 36.0195
608 172.643 374.175 268.675 35.5863
609 175.023 379.841 269.343 35.7554
610 172.004 376.491 269.187 35.6283
611 173.871 373.945 268.441 35.7003
612 172.349 375.794 268.033 35.6296
613 175.191 375.84 268.899 35.6692
614 177.878 388.277 269.027 35.9792
615 176.567 375.152 268.557 35.7006
616 173.499 377.079 268.816 35.5059
617 173.17 378.844 269.341 35.96
618 173.75 378.741 269.176 35.6598
619 174.66 385.842 270.043 35.9096
620 174.006 376.161 269.78 35.3443
621 171.169 377.894 269.177 35.9076
622 171.358 385.43 269.285 35.9606
623 174.382 385.443 269.334 36.1393
624 171.71 382.55 269.247 35.8375
625 173.389 378.178 269.332 35.622
626 172.646 377.037 269.504 35.7024
627 174.934 377.866 269.035 35.6338
628 172.637 379.67 268.839 35.583
629 176.876 380.629 269.205 35.2744
630 174.367 383.762 269.353 35.6284
631 172.389 375.782 269.415 36.0693
632 172.615 378.944 269.491 35.8725
633 171.759 386.435 269.488 36.4241
634 175.803 379.531 268.823 35.9592
635 174.958 378.962 267.914 35.5658
636 173.184 376.97 267.366 35.9333
637 177.89 373.999 268.241 35.3977
638 177.292 376.868 268.992 35.5829
639 172.631 378.888 268.92 35.2699
640 173.842 377.85 268.75 35.6269
641 171.378 376.397 269.805 35.9522
642 175.107 380.396 269.655 36.1786
643 172.312 377.487 269.19 35.8904
644 173.168 377.787 268.409 35.5587
645 172.539 383.41 268.014 36.0373
646 172.209 380.358 268.2 35.8588
647 171.384 375.704 268.846 35.569
648 171.185 375.133 268.897 36.2059
649 169.873 379.813 268.764 36.4939
650 165.256 380.575 268.524 36.8077
651 171.359 379.666 268.488 35.9947
652 168.458 385.624 268.674 36.1618
653 166.701 378.556 268.847 36.1467
654 169.656 378.693 268.753 35.9106
655 169.91 385.577 268.991 36.8601
656 170.114 383.874 268.199 36.6344
657 172.056 379.129 267.937 36.1931
658 172.233 378.817 267.58 35.6026
659 170.344 376.468 267.642 35.5303
660 169.948 383.205 267.448 36.2795
661 168.808 372.727 266.979 35.8918
662 169.878 377.073 267.581 35.7744
663 165.993 375.22 267.046 35.6048
664 172.147 380.877 267.809 35.4186
665 171.061 383.47 267.952 35.4901
666 169.957 379.919 268.137 35.7485
667 173.329 377.794 267.894 35.6503
668 174.204 380.585 268.212 35.6458
669 173.349 380.071 267.765 35.6317
670 172.955 376.346 268.004 35.7668
671 171.343 376.624 267.967 35.7794
672 173.584 374.98 268.452 35.5654
673 174.039 381.781 268.408 35.6365
674 173.666 380.121 268.263 36.0069
675 171.749 379.512 267.998 35.8073
676 171.301 384.142 266.942 35.8245
677 170.337 376.197 267.49 36.1541
678 172.545 376.945 267.823 36.0258
679 173.048 377.698 267.157 35.7658
680 175.341 378.549 267.496 35.412
681 171.611 384.337 268.001 35.6946
682 169.695 378.854 268.786 35.9518
683 172.793 382.403 269.277 35.6762
684 172.028 377.366 269.761 35.1985
685 174.141 387.439 270.53 35.4493
686 173.362 377.179 270.678 35.5288
687 172.645 382.779 270.481 36.0027
688 173.326 384.815 270.519 36.5478
689 172.75 385.396 270.637 36.6096
690 173.387 382.21 270.395 36.5515
691 172.34 377.786 269.953 36.281
692 171.489 374.357 269.86 36.1734
693 170.095 380.193 270.669 35.849
694 174.52 383.047 270.242 35.7665
695 172.387 380.735 270.06 35.845
696 173.832 381.637 270.179 35.8644
697 175.237 384.751 270.171 35.6289
698 168.854 372.042 270.1 35.3438
699 174.906 384.284 271.09 36.2302
700 175.316 379.21 270.819 35.7084
701 173.831 377.148 271.115 36.3321
702 175.92 382.356 270.798 36.1502
703 178.409 380.531 270.601 35.3186
704 174.794 374.136 270.723 35.6268
705 177.484 377.99 270.073 35.562
706 172.184 385.192 269.824 35.9011
707 172.995 385.481 270.242 35.9546
708 174.743 380.208 270.141 35.8297
709 172.496 382.195 270.178 35.7987
710 174.321 377.087 270.212 35.825
711 171.727 381.954 270.198 36.0373
712 168.426 383.159 269.662 35.9803
713 171.19 385.587 270.234 36.7287
714 175.846 376.384 270.275 35.7011
715 173.945 380.945 270.789 35.9536
716 175.064 386.163 270.739 35.9448
717 176.004 384.617 270.627 36.4322
718 173.163 381.249 270.499 35.977
719 172.766 382.853 270.133 36.4114
720 168.911 381.271 269.436 36.2203
721 174.377 377.552 269.686 35.8481
722 173.181 379.258 269.58 36.0017
723 174.572 380.077 269.738 35.7397
724 173.856 384.425 270.079 36.0628
725 175.644 387.617 269.827 36.1792
726 172.347 377.875 269.722 36.0311
727 170.756 382.335 269.319 36.3766
728 172.554 380.407 268.933 35.8083
729 172.706 378.351 269.214 35.7616
730 177.08 379.07 268.516 35.752
731 178.322 383.17 269.17 35.9859
732 172.361 376.62 268.63 35.6836
733 172.126 377.285 268.411 35.1918
734 169.04 380.925 268.846 36.1939
735 172.73 381.797 268.181 36.0985
736 177.676 376.061 268.372 35.6535
737 174.767 381.217 268.804 35.5807
738 169.452 379.138 268.424 35.6058
739 175.316 379.542 268.854 35.823
